date,code,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,text
2023-01-03,12,0.123435765504837,0.2402987480163574,2.166500569404172e-20,-1.396367858550834e-30,1.3982020391267724e-05,0.3182082772254944,0.1128437295556068,0.6430491209030151,"핵심 주제: 2023년 초, 전 세계적으로 다양한 산업 분야에서 발생한 기업의 조직 및 인사 개편, 신제품·기술 출시, 재무 실적 발표, 시장 성장 전망, 주식 시장 변동 등 광범위한 비즈니스 동향과 주요 소식."
2023-01-04,50,0.0953757464885711,0.2696640491485595,-2.525792058451542e-32,6.698653125451043e-16,-1.3570174328521529e-41,0.1087852269411087,0.5772969126701355,0.5032516121864319,"핵심 주제: 기업 경영 활동 및 시장 동향
요약: CES 2023 신기술 발표, 전략적 파트너십, 인수합병, 임원 인사 등 다양한 산업 분야 기업들의 경영 활동 소식이 이어졌습니다. 또한, 여러 시장 보고서들이 바이오, 에너지, 기술, 자동차 등 각 산업의 성장 전망과 시장 규모 예측을 제시하며, 일부 기업은 실적 발표 및 주식 시장의 변화에 대한 소식을 전했습니다."
2023-01-05,22,0.4753470420837402,0.4186112880706787,-7.847271400218978e-44,-3.0036942444602057e-37,-5.581985768284058e-16,0.1382068544626236,0.0106926737353205,0.3293631374835968,"핵심 주제: 기업 활동 및 시장 동향
2023년 경제 불확실성 속에서도 기업들은 CES를 통한 신기술 공개, AI/메타버스 등 혁신 기술 개발, M&A 및 파트너십을 통한 사업 확장, 재무 실적 발표 등 활발한 움직임을 보입니다. 특히, 주요 IT 기업들의 대규모 인력 감축 소식과 다양한 산업 분야의 시장 성장 전망이 함께 나타납니다."
2023-01-06,34,0.6172388195991516,0.2348403930664062,4.664922587737316e-42,-1.9976630647721727e-40,-5.605193857299268e-43,0.0129283405840396,0.305660992860794,0.0752767845988273,"핵심 주제: 인공지능, 자율주행, 위성 통신 등 혁신 기술 발전과 이를 기반으로 한 신제품 출시가 이어지고 있습니다. 또한 글로벌 시장 성장 전망, 기업들의 투자 확대 및 전략적 협력, 주요 인사 변동 등 전반적인 경제 및 기업 활동 소식이 공통적으로 다뤄지고 있습니다."
2023-01-09,50,0.0953757539391517,0.2696640491485595,-2.525792058451542e-32,6.698653125451043e-16,-1.3570174328521529e-41,0.1087852269411087,0.5772969126701355,0.5032516121864319,"핵심 주제: 기업 경영 활동 및 시장 동향
요약: CES 2023 신기술 발표, 전략적 파트너십, 인수합병, 임원 인사 등 다양한 산업 분야 기업들의 경영 활동 소식이 이어졌습니다. 또한, 여러 시장 보고서들이 바이오, 에너지, 기술, 자동차 등 각 산업의 성장 전망과 시장 규모 예측을 제시하며, 일부 기업은 실적 발표 및 주식 시장의 변화에 대한 소식을 전했습니다."
2023-01-10,22,0.4753470420837402,0.4186112880706787,-7.847271400218978e-44,-3.0036942444602057e-37,-5.581985768284058e-16,0.1382068544626236,0.0106926737353205,0.3293631374835968,"핵심 주제: 기업 활동 및 시장 동향
2023년 경제 불확실성 속에서도 기업들은 CES를 통한 신기술 공개, AI/메타버스 등 혁신 기술 개발, M&A 및 파트너십을 통한 사업 확장, 재무 실적 발표 등 활발한 움직임을 보입니다. 특히, 주요 IT 기업들의 대규모 인력 감축 소식과 다양한 산업 분야의 시장 성장 전망이 함께 나타납니다."
2023-01-11,22,0.4753470420837402,0.4186112880706787,-7.847271400218978e-44,-3.0036942444602057e-37,-5.581985768284058e-16,0.1382068544626236,0.0106926737353205,0.3293631374835968,"핵심 주제: 기업 활동 및 시장 동향
2023년 경제 불확실성 속에서도 기업들은 CES를 통한 신기술 공개, AI/메타버스 등 혁신 기술 개발, M&A 및 파트너십을 통한 사업 확장, 재무 실적 발표 등 활발한 움직임을 보입니다. 특히, 주요 IT 기업들의 대규모 인력 감축 소식과 다양한 산업 분야의 시장 성장 전망이 함께 나타납니다."
2023-01-12,34,0.6172388195991516,0.2348403930664062,4.664922587737316e-42,-1.9976630647721727e-40,-5.605193857299268e-43,0.0129283405840396,0.305660992860794,0.0752767845988273,"핵심 주제: 인공지능, 자율주행, 위성 통신 등 혁신 기술 발전과 이를 기반으로 한 신제품 출시가 이어지고 있습니다. 또한 글로벌 시장 성장 전망, 기업들의 투자 확대 및 전략적 협력, 주요 인사 변동 등 전반적인 경제 및 기업 활동 소식이 공통적으로 다뤄지고 있습니다."
2023-01-13,34,0.6172388195991516,0.2348403930664062,4.664922587737316e-42,-1.9976630647721727e-40,-5.605193857299268e-43,0.0129283405840396,0.305660992860794,0.0752767845988273,"핵심 주제: 인공지능, 자율주행, 위성 통신 등 혁신 기술 발전과 이를 기반으로 한 신제품 출시가 이어지고 있습니다. 또한 글로벌 시장 성장 전망, 기업들의 투자 확대 및 전략적 협력, 주요 인사 변동 등 전반적인 경제 및 기업 활동 소식이 공통적으로 다뤄지고 있습니다."
2023-01-17,12,0.1234357729554176,0.2402987778186798,2.166500569404172e-20,-1.396367858550834e-30,1.3982020391267724e-05,0.3182082772254944,0.1128437295556068,0.6430491209030151,"핵심 주제: 2023년 초, 전 세계적으로 다양한 산업 분야에서 발생한 기업의 조직 및 인사 개편, 신제품·기술 출시, 재무 실적 발표, 시장 성장 전망, 주식 시장 변동 등 광범위한 비즈니스 동향과 주요 소식."
